cif_file,atom_index,element,coordination_number
2014[Cu][tbo]3[ASR]6.cif,38,Cu,4
2014[Cu][tbo]3[ASR]6.cif,39,Cu,4
2014[Cu][tbo]3[ASR]6.cif,40,Cu,4
2014[Cu][tbo]3[ASR]6.cif,41,Cu,4
2014[Cu][tbo]3[ASR]6.cif,42,Cu,4
2014[Cu][tbo]3[ASR]6.cif,43,Cu,4
2014[Cu][tbo]3[ASR]6.cif,44,Cu,4
2014[Cu][tbo]3[ASR]6.cif,45,Cu,4
2014[Cu][tbo]3[ASR]6.cif,46,Cu,4
2014[Cu][tbo]3[ASR]6.cif,47,Cu,4
2014[FeZr][soc]3[ASR]1.cif,48,Fe,4
2014[FeZr][soc]3[ASR]1.cif,49,Fe,4
2014[FeZr][soc]3[ASR]1.cif,50,Fe,4
2014[FeZr][soc]3[ASR]1.cif,51,Fe,4
2014[FeZr][soc]3[ASR]1.cif,52,Fe,4
2014[FeZr][soc]3[ASR]1.cif,53,Fe,4
2014[FeZr][soc]3[ASR]1.cif,54,Fe,4
2014[FeZr][soc]3[ASR]1.cif,55,Fe,4
2014[FeZr][soc]3[ASR]1.cif,56,Fe,4
2014[FeZr][soc]3[ASR]1.cif,57,Fe,4
2014[FeZr][soc]3[ASR]1.cif,58,Fe,4
2014[FeZr][soc]3[ASR]1.cif,59,Fe,4
2014[Zn][bcs]3[ASR]1.cif,8,Zn,3
2014[Zn][bcs]3[ASR]1.cif,9,Zn,3
2014[Zn][bcs]3[ASR]1.cif,10,Zn,3
2014[Zn][bcs]3[ASR]1.cif,11,Zn,3
2014[Zn][bcs]3[ASR]1.cif,12,Zn,3
2014[Zn][bcs]3[ASR]1.cif,13,Zn,3
2014[Zn][bcs]3[ASR]1.cif,14,Zn,3
2014[Zn][bcs]3[ASR]1.cif,15,Zn,3
2014[Zn][bcs]3[ASR]1.cif,16,Zn,3
2014[Zn][bcs]3[ASR]1.cif,17,Zn,3
2014[Zn][bcs]3[ASR]1.cif,18,Zn,3
2014[Zn][bcs]3[ASR]1.cif,19,Zn,3
2014[Zn][bcs]3[ASR]1.cif,20,Zn,3
2014[Zn][bcs]3[ASR]1.cif,21,Zn,3
2014[Zn][bcs]3[ASR]1.cif,22,Zn,3
2014[Zn][bcs]3[ASR]1.cif,23,Zn,3
2014[Zn][nan]3[ASR]1.cif,4,Zn,3
2014[Zn][nan]3[ASR]1.cif,5,Zn,3
2014[Zn][nan]3[ASR]1.cif,6,Zn,3
2014[Zn][nan]3[ASR]1.cif,7,Zn,3
2014[Zn][nan]3[ASR]2.cif,4,Zn,3
2014[Zn][nan]3[ASR]2.cif,5,Zn,3
2014[Zn][nan]3[ASR]2.cif,6,Zn,3
2014[Zn][nan]3[ASR]2.cif,7,Zn,3
2015[Co][hcb]2[ASR]1.cif,0,Co,5
2015[Co][hcb]2[ASR]1.cif,1,Co,5
2015[Co][hcb]2[ASR]1.cif,2,Co,5
2015[Co][hcb]2[ASR]1.cif,3,Co,5
2015[Co][nan]2[ASR]1.cif,1,Co,4
2015[Co][nan]2[ASR]1.cif,2,Co,4
2015[Co][nan]2[ASR]1.cif,3,Co,4
2015[Co][nan]2[ASR]1.cif,4,Co,4
2015[CrMn][noa]3[ASR]1.cif,0,Mn,5
2015[CrMn][noa]3[ASR]1.cif,1,Mn,5
2015[CrMn][noa]3[ASR]1.cif,2,Mn,5
2015[CrMn][noa]3[ASR]1.cif,3,Mn,5
2015[Cu][nan]3[ASR]1.cif,0,Cu,2
2015[Cu][nan]3[ASR]1.cif,1,Cu,2
2015[Cu][nan]3[ASR]1.cif,2,Cu,2
2015[Cu][nan]3[ASR]1.cif,3,Cu,2
2015[Cu][nan]3[ASR]1.cif,4,Cu,3
2015[Cu][nan]3[ASR]1.cif,5,Cu,3
2015[Cu][nan]3[ASR]1.cif,6,Cu,3
2015[Cu][nan]3[ASR]1.cif,7,Cu,3
2015[Cu][nan]3[ASR]1.cif,8,Cu,3
2015[Cu][nan]3[ASR]1.cif,9,Cu,3
2015[Cu][nan]3[ASR]1.cif,10,Cu,3
2015[Cu][nan]3[ASR]1.cif,11,Cu,3
2015[Cu][nan]3[ASR]1.cif,12,Cu,3
2015[Cu][nan]3[ASR]1.cif,13,Cu,3
2015[Cu][nan]3[ASR]1.cif,14,Cu,3
2015[Cu][nan]3[ASR]1.cif,15,Cu,3
2015[Cu][nan]3[ASR]1.cif,16,Cu,3
2015[Cu][nan]3[ASR]1.cif,17,Cu,3
2015[Cu][nan]3[ASR]1.cif,18,Cu,3
2015[Cu][nan]3[ASR]1.cif,19,Cu,3
2015[Cu][nan]3[ASR]1.cif,20,Cu,3
2015[Cu][nan]3[ASR]1.cif,21,Cu,3
2015[Cu][nan]3[ASR]1.cif,22,Cu,3
2015[Cu][nan]3[ASR]1.cif,23,Cu,3
2015[Cu][nan]3[ASR]1.cif,24,Cu,3
2015[Cu][nan]3[ASR]1.cif,25,Cu,3
2015[Cu][nan]3[ASR]1.cif,26,Cu,3
2015[Cu][nan]3[ASR]1.cif,27,Cu,3
2015[Cu][nan]3[ASR]1.cif,28,Cu,4
2015[Cu][nan]3[ASR]1.cif,29,Cu,4
2015[Cu][nan]3[ASR]1.cif,30,Cu,4
2015[Cu][nan]3[ASR]1.cif,31,Cu,4
2015[Cu][nan]3[ASR]3.cif,0,Cu,4
2015[Cu][nan]3[ASR]3.cif,1,Cu,4
2015[Cu][nan]3[ASR]3.cif,2,Cu,4
2015[Cu][nan]3[ASR]3.cif,3,Cu,4
2015[Cu][nan]3[ASR]3.cif,4,Cu,4
2015[Cu][nan]3[ASR]3.cif,5,Cu,4
2015[Cu][nan]3[ASR]3.cif,6,Cu,4
2015[Cu][nan]3[ASR]3.cif,7,Cu,4
2015[Cu][nan]3[ASR]3.cif,8,Cu,4
2015[Cu][nan]3[ASR]3.cif,9,Cu,4
2015[Cu][nan]3[ASR]3.cif,10,Cu,4
2015[Cu][nan]3[ASR]3.cif,11,Cu,4
2015[Cu][nan]3[ASR]3.cif,12,Cu,4
2015[Cu][nan]3[ASR]3.cif,13,Cu,4
2015[Cu][nan]3[ASR]3.cif,14,Cu,4
2015[Cu][nan]3[ASR]3.cif,15,Cu,4
2015[Cu][nan]3[ASR]3.cif,16,Cu,4
2015[Cu][nan]3[ASR]3.cif,17,Cu,4
2015[Cu][nan]3[ASR]3.cif,18,Cu,5
2015[Cu][nan]3[ASR]3.cif,19,Cu,5
2015[Cu][nan]3[ASR]3.cif,20,Cu,5
2015[Cu][nan]3[ASR]3.cif,21,Cu,5
2015[Cu][nan]3[ASR]3.cif,22,Cu,5
2015[Cu][nan]3[ASR]3.cif,23,Cu,5
2015[Cu][nan]3[ASR]3.cif,24,Cu,5
2015[Cu][nan]3[ASR]3.cif,25,Cu,5
2015[Cu][nan]3[ASR]3.cif,26,Cu,5
2015[Cu][nan]3[ASR]3.cif,27,Cu,5
2015[Cu][nan]3[ASR]3.cif,28,Cu,5
2015[Cu][nan]3[ASR]3.cif,29,Cu,5
2015[Cu][nan]3[ASR]3.cif,30,Cu,5
2015[Cu][nan]3[ASR]3.cif,31,Cu,5
2015[Cu][nan]3[ASR]3.cif,32,Cu,5
2015[Cu][nan]3[ASR]3.cif,33,Cu,5
2015[Cu][nan]3[ASR]3.cif,34,Cu,5
2015[Cu][nan]3[ASR]3.cif,35,Cu,5
2015[Ni][sql]2[ASR]1.cif,0,Ni,5
2015[Ni][sql]2[ASR]1.cif,1,Ni,5
2016[Co][ant]3[ASR]1.cif,4,Co,5
2016[Co][ant]3[ASR]1.cif,5,Co,5
2016[Co][ant]3[ASR]1.cif,6,Co,5
2016[Co][ant]3[ASR]1.cif,7,Co,5
2016[Co][ant]3[ASR]1.cif,8,Co,5
2016[Co][ant]3[ASR]1.cif,9,Co,5
2016[Co][ant]3[ASR]1.cif,10,Co,5
2016[Co][ant]3[ASR]1.cif,11,Co,5
2016[Co][nan]3[ASR]24.cif,0,Co,4
2016[Co][nan]3[ASR]24.cif,1,Co,4
2016[Co][nan]3[ASR]24.cif,2,Co,4
2016[Co][nan]3[ASR]24.cif,3,Co,4
2016[Co][nan]3[ASR]24.cif,4,Co,4
2016[Co][nan]3[ASR]24.cif,5,Co,4
2016[Co][pts]3[ASR]3.cif,0,Co,4
2016[Co][pts]3[ASR]3.cif,1,Co,4
2016[Co][pts]3[ASR]3.cif,2,Co,4
2016[Co][pts]3[ASR]3.cif,3,Co,4
2016[Co][pts]3[ASR]4.cif,0,Co,4
2016[Co][pts]3[ASR]4.cif,1,Co,4
2016[Co][pts]3[ASR]4.cif,2,Co,4
2016[Co][pts]3[ASR]4.cif,3,Co,4
2016[Co][pts]3[ASR]5.cif,0,Co,4
2016[Co][pts]3[ASR]5.cif,1,Co,4
2016[Co][pts]3[ASR]6.cif,0,Co,4
2016[Co][pts]3[ASR]6.cif,1,Co,4
2016[Co][sql]2[ASR]1.cif,2,Co,5
2016[Co][sql]2[ASR]1.cif,3,Co,5
2016[Co][sql]2[ASR]1.cif,4,Co,5
2016[Co][sql]2[ASR]1.cif,5,Co,5
2016[Co][sql]2[ASR]10.cif,0,Co,5
2016[Co][sql]2[ASR]11.cif,0,Co,5
2016[Co][sql]2[ASR]12.cif,0,Co,5
2016[Co][sql]2[ASR]13.cif,0,Co,5
2016[Co][sql]2[ASR]14.cif,0,Co,5
2016[Co][sql]2[ASR]15.cif,0,Co,5
2016[Co][sql]2[ASR]16.cif,0,Co,5
2016[Co][sql]2[ASR]17.cif,0,Co,5
2016[Co][sql]2[ASR]18.cif,0,Co,5
2016[Co][sql]2[ASR]19.cif,0,Co,5
2016[Co][sql]2[ASR]20.cif,0,Co,5
2016[Co][sql]2[ASR]21.cif,0,Co,5
2016[Co][sql]2[ASR]22.cif,0,Co,5
2016[Co][sql]2[ASR]23.cif,0,Co,5
2016[Co][sql]2[ASR]24.cif,0,Co,5
2016[Co][sql]2[ASR]25.cif,0,Co,5
2016[Co][sql]2[ASR]26.cif,0,Co,5
2016[Co][sql]2[ASR]27.cif,0,Co,5
2016[Co][sql]2[ASR]28.cif,0,Co,5
2016[Co][sql]2[ASR]29.cif,0,Co,5
2016[Co][sql]2[ASR]30.cif,0,Co,5
2016[Co][sql]2[ASR]31.cif,0,Co,5
2016[Co][sql]2[ASR]4.cif,0,Co,5
2016[Co][sql]2[ASR]4.cif,1,Co,5
2016[Co][sql]2[ASR]5.cif,2,Co,3
2016[Co][sql]2[ASR]5.cif,3,Co,3
2016[Co][sql]2[ASR]5.cif,4,Co,3
2016[Co][sql]2[ASR]5.cif,5,Co,3
2016[Co][sql]2[ASR]6.cif,0,Co,5
2016[Co][sql]2[ASR]7.cif,0,Co,5
2016[Co][sql]2[ASR]8.cif,0,Co,5
2016[Co][sql]2[ASR]9.cif,0,Co,5
2016[CuSi][sql]2[ASR]1.cif,0,Cu,1
2016[CuSi][sql]2[ASR]1.cif,1,Cu,1
2016[CuSi][sql]2[ASR]1.cif,2,Cu,1
2016[CuSi][sql]2[ASR]1.cif,3,Cu,1
2016[CuSi][sql]2[ASR]1.cif,4,Cu,1
2016[CuSi][sql]2[ASR]1.cif,5,Cu,1
2016[CuSi][sql]2[ASR]1.cif,6,Cu,1
2016[CuSi][sql]2[ASR]1.cif,7,Cu,1
2016[Cu][hcb]2[ASR]1.cif,0,Cu,4
2016[Cu][hcb]2[ASR]1.cif,1,Cu,4
2016[Cu][hcb]2[ASR]1.cif,2,Cu,4
2016[Cu][hcb]2[ASR]1.cif,3,Cu,4
2016[Cu][nan]2[ASR]1.cif,0,Cu,4
2016[Cu][nan]2[ASR]1.cif,1,Cu,4
2016[Cu][nan]2[ASR]1.cif,2,Cu,4
2016[Cu][nan]2[ASR]1.cif,3,Cu,4
2016[Cu][nan]2[ASR]1.cif,4,Cu,3
2016[Cu][nan]2[ASR]1.cif,5,Cu,3
2016[Cu][nan]3[ASR]3.cif,0,Cu,1
2016[Cu][nan]3[ASR]3.cif,1,Cu,1
2016[Cu][nan]3[ASR]3.cif,2,Cu,1
2016[Cu][nan]3[ASR]3.cif,3,Cu,1
2016[Cu][nan]3[ASR]3.cif,4,Cu,1
2016[Cu][nan]3[ASR]3.cif,5,Cu,1
2016[Cu][nan]3[ASR]3.cif,6,Cu,1
2016[Cu][nan]3[ASR]3.cif,7,Cu,1
2016[Cu][nan]3[ASR]3.cif,8,Cu,1
2016[Cu][nan]3[ASR]3.cif,9,Cu,1
2016[Cu][nan]3[ASR]3.cif,10,Cu,1
2016[Cu][nan]3[ASR]3.cif,11,Cu,1
2016[Cu][nan]3[ASR]3.cif,12,Cu,1
2016[Cu][nan]3[ASR]3.cif,13,Cu,1
2016[Cu][nan]3[ASR]3.cif,14,Cu,1
2016[Cu][nan]3[ASR]3.cif,15,Cu,1
2016[Cu][nan]3[ASR]3.cif,16,Cu,1
2016[Cu][nan]3[ASR]3.cif,17,Cu,1
2016[Cu][nan]3[ASR]3.cif,18,Cu,1
2016[Cu][nan]3[ASR]3.cif,19,Cu,1
2016[Cu][nan]3[ASR]3.cif,20,Cu,1
2016[Cu][nan]3[ASR]3.cif,21,Cu,1
2016[Cu][nan]3[ASR]3.cif,22,Cu,1
2016[Cu][nan]3[ASR]3.cif,23,Cu,1
2016[Cu][nan]3[ASR]3.cif,24,Cu,2
2016[Cu][nan]3[ASR]3.cif,25,Cu,2
2016[Cu][nan]3[ASR]3.cif,26,Cu,2
2016[Cu][nan]3[ASR]3.cif,27,Cu,2
2016[Cu][nan]3[ASR]3.cif,28,Cu,2
2016[Cu][nan]3[ASR]3.cif,29,Cu,2
2016[Cu][nan]3[ASR]3.cif,30,Cu,2
2016[Cu][nan]3[ASR]3.cif,31,Cu,2
2016[Cu][nan]3[ASR]3.cif,32,Cu,2
2016[Cu][nan]3[ASR]3.cif,33,Cu,2
2016[Cu][nan]3[ASR]3.cif,34,Cu,2
2016[Cu][nan]3[ASR]3.cif,35,Cu,2
2016[Cu][nan]3[ASR]4.cif,0,Cu,1
2016[Cu][nan]3[ASR]4.cif,1,Cu,1
2016[Cu][nan]3[ASR]4.cif,2,Cu,1
2016[Cu][nan]3[ASR]4.cif,3,Cu,1
2016[Cu][nan]3[ASR]4.cif,4,Cu,1
2016[Cu][nan]3[ASR]4.cif,5,Cu,1
2016[Cu][nan]3[ASR]4.cif,6,Cu,1
2016[Cu][nan]3[ASR]4.cif,7,Cu,1
2016[Cu][nan]3[ASR]4.cif,8,Cu,1
2016[Cu][nan]3[ASR]4.cif,9,Cu,1
2016[Cu][nan]3[ASR]4.cif,10,Cu,1
2016[Cu][nan]3[ASR]4.cif,11,Cu,1
2016[Cu][nan]3[ASR]4.cif,12,Cu,1
2016[Cu][nan]3[ASR]4.cif,13,Cu,1
2016[Cu][nan]3[ASR]4.cif,14,Cu,1
2016[Cu][nan]3[ASR]4.cif,15,Cu,1
2016[Cu][nan]3[ASR]4.cif,16,Cu,1
2016[Cu][nan]3[ASR]4.cif,17,Cu,1
2016[Cu][nan]3[ASR]4.cif,18,Cu,1
2016[Cu][nan]3[ASR]4.cif,19,Cu,1
2016[Cu][nan]3[ASR]4.cif,20,Cu,1
2016[Cu][nan]3[ASR]4.cif,21,Cu,1
2016[Cu][nan]3[ASR]4.cif,22,Cu,1
2016[Cu][nan]3[ASR]4.cif,23,Cu,1
2016[Cu][nan]3[ASR]4.cif,24,Cu,2
2016[Cu][nan]3[ASR]4.cif,25,Cu,2
2016[Cu][nan]3[ASR]4.cif,26,Cu,2
2016[Cu][nan]3[ASR]4.cif,27,Cu,2
2016[Cu][nan]3[ASR]4.cif,28,Cu,2
2016[Cu][nan]3[ASR]4.cif,29,Cu,2
2016[Cu][nan]3[ASR]4.cif,30,Cu,2
2016[Cu][nan]3[ASR]4.cif,31,Cu,2
2016[Cu][nan]3[ASR]4.cif,32,Cu,2
2016[Cu][nan]3[ASR]4.cif,33,Cu,2
2016[Cu][nan]3[ASR]4.cif,34,Cu,2
2016[Cu][nan]3[ASR]4.cif,35,Cu,2
2016[Cu][nan]3[ASR]5.cif,0,Cu,1
2016[Cu][nan]3[ASR]5.cif,1,Cu,1
2016[Cu][nan]3[ASR]5.cif,2,Cu,1
2016[Cu][nan]3[ASR]5.cif,3,Cu,1
2016[Cu][nan]3[ASR]5.cif,4,Cu,1
2016[Cu][nan]3[ASR]5.cif,5,Cu,1
2016[Cu][nan]3[ASR]5.cif,6,Cu,1
2016[Cu][nan]3[ASR]5.cif,7,Cu,1
2016[Cu][nan]3[ASR]5.cif,8,Cu,1
2016[Cu][nan]3[ASR]5.cif,9,Cu,1
2016[Cu][nan]3[ASR]5.cif,10,Cu,1
2016[Cu][nan]3[ASR]5.cif,11,Cu,1
2016[Cu][nan]3[ASR]5.cif,12,Cu,1
2016[Cu][nan]3[ASR]5.cif,13,Cu,1
2016[Cu][nan]3[ASR]5.cif,14,Cu,1
2016[Cu][nan]3[ASR]5.cif,15,Cu,1
2016[Cu][nan]3[ASR]5.cif,16,Cu,1
2016[Cu][nan]3[ASR]5.cif,17,Cu,1
2016[Cu][nan]3[ASR]5.cif,18,Cu,1
2016[Cu][nan]3[ASR]5.cif,19,Cu,1
2016[Cu][nan]3[ASR]5.cif,20,Cu,1
2016[Cu][nan]3[ASR]5.cif,21,Cu,1
2016[Cu][nan]3[ASR]5.cif,22,Cu,1
2016[Cu][nan]3[ASR]5.cif,23,Cu,1
2016[Cu][nan]3[ASR]5.cif,24,Cu,2
2016[Cu][nan]3[ASR]5.cif,25,Cu,2
2016[Cu][nan]3[ASR]5.cif,26,Cu,2
2016[Cu][nan]3[ASR]5.cif,27,Cu,2
2016[Cu][nan]3[ASR]5.cif,28,Cu,2
2016[Cu][nan]3[ASR]5.cif,29,Cu,2
2016[Cu][nan]3[ASR]5.cif,30,Cu,2
2016[Cu][nan]3[ASR]5.cif,31,Cu,2
2016[Cu][nan]3[ASR]5.cif,32,Cu,2
2016[Cu][nan]3[ASR]5.cif,33,Cu,2
2016[Cu][nan]3[ASR]5.cif,34,Cu,2
2016[Cu][nan]3[ASR]5.cif,35,Cu,2
2016[Mg][stp]3[ASR]2.cif,0,Mg,5
2016[Mg][stp]3[ASR]2.cif,1,Mg,5
2016[Mg][stp]3[ASR]2.cif,2,Mg,5
2016[Mg][stp]3[ASR]2.cif,3,Mg,5
2016[Mg][stp]3[ASR]2.cif,4,Mg,5
2016[Mg][stp]3[ASR]2.cif,5,Mg,5
2016[Mn][nan]3[ASR]1.cif,0,Mn,2
2016[Mn][nan]3[ASR]1.cif,1,Mn,2
2016[Mn][nan]3[ASR]1.cif,2,Mn,2
2016[Mn][nan]3[ASR]1.cif,3,Mn,2
2016[Mn][nan]3[ASR]1.cif,4,Mn,2
2016[Mn][nan]3[ASR]1.cif,5,Mn,2
2016[Mn][nan]3[ASR]1.cif,6,Mn,4
2016[Mn][nan]3[ASR]1.cif,7,Mn,4
2016[Mn][nan]3[ASR]1.cif,8,Mn,4
2016[Mn][nan]3[ASR]1.cif,9,Mn,4
2016[Mn][nan]3[ASR]1.cif,10,Mn,4
2016[Mn][nan]3[ASR]1.cif,11,Mn,4
2016[NiZr][ftw]3[ASR]1.cif,6,Ni,4
2016[NiZr][ftw]3[ASR]1.cif,7,Ni,4
2016[NiZr][ftw]3[ASR]1.cif,8,Ni,4
2016[Ni][neb]3[ASR]3.cif,0,Ni,4
2016[Ni][neb]3[ASR]3.cif,1,Ni,4
2016[Ni][neb]3[ASR]3.cif,2,Ni,4
2016[Ni][neb]3[ASR]3.cif,3,Ni,4
2016[Ni][neb]3[ASR]4.cif,0,Ni,4
2016[Ni][neb]3[ASR]4.cif,1,Ni,4
2016[Ni][neb]3[ASR]4.cif,2,Ni,4
2016[Ni][neb]3[ASR]4.cif,3,Ni,4
2016[Zn][hcb]2[ASR]1.cif,1,Zn,3
2016[Zn][hcb]2[ASR]1.cif,9,Zn,3
2016[Zn][hcb]2[ASR]1.cif,17,Zn,3
2016[Zn][hcb]2[ASR]1.cif,25,Zn,3
2016[Zn][nan]2[ASR]1.cif,0,Zn,3
2016[Zn][nan]2[ASR]1.cif,1,Zn,3
2016[Zn][nan]2[ASR]1.cif,2,Zn,3
2016[Zn][nan]2[ASR]1.cif,3,Zn,3
2016[Zn][nan]2[ASR]2.cif,0,Zn,3
2016[Zn][nan]2[ASR]2.cif,1,Zn,3
2016[Zn][nan]2[ASR]2.cif,2,Zn,3
2016[Zn][nan]2[ASR]2.cif,3,Zn,3
2016[Zr][buh]3[ASR]1.cif,36,Zr,6
2016[Zr][buh]3[ASR]1.cif,37,Zr,6
2016[Zr][buh]3[ASR]1.cif,38,Zr,6
2016[Zr][buh]3[ASR]1.cif,39,Zr,6
2016[Zr][buh]3[ASR]1.cif,40,Zr,6
2016[Zr][buh]3[ASR]1.cif,41,Zr,6
2016[Zr][buh]3[ASR]1.cif,42,Zr,6
2016[Zr][buh]3[ASR]1.cif,43,Zr,6
2016[Zr][buh]3[ASR]1.cif,44,Zr,6
2016[Zr][buh]3[ASR]1.cif,45,Zr,6
2016[Zr][buh]3[ASR]1.cif,46,Zr,6
2016[Zr][buh]3[ASR]1.cif,47,Zr,6
2016[Zr][buh]3[ASR]1.cif,48,Zr,6
2016[Zr][buh]3[ASR]1.cif,49,Zr,6
2016[Zr][buh]3[ASR]1.cif,50,Zr,6
2016[Zr][buh]3[ASR]1.cif,51,Zr,6
2017[Al][nan]3[ASR]4.cif,0,Al,5
2017[Al][nan]3[ASR]4.cif,1,Al,5
2017[Al][nan]3[ASR]4.cif,2,Al,5
2017[Al][nan]3[ASR]4.cif,3,Al,5
2017[Al][nan]3[ASR]4.cif,4,Al,5
2017[Al][nan]3[ASR]4.cif,5,Al,5
2017[Al][nan]3[ASR]4.cif,12,Al,5
2017[Al][nan]3[ASR]4.cif,13,Al,5
2017[Al][nan]3[ASR]4.cif,14,Al,5
2017[Al][nan]3[ASR]4.cif,15,Al,5
2017[Al][nan]3[ASR]4.cif,16,Al,5
2017[Al][nan]3[ASR]4.cif,17,Al,5
2017[Al][nan]3[ASR]4.cif,18,Al,5
2017[Al][nan]3[ASR]4.cif,19,Al,5
2017[Al][nan]3[ASR]4.cif,20,Al,5
2017[Al][nan]3[ASR]4.cif,21,Al,5
2017[Al][nan]3[ASR]4.cif,22,Al,5
2017[Al][nan]3[ASR]4.cif,23,Al,5
2017[CoFe][nan]2[ASR]1.cif,16,Co,4
2017[CoFe][nan]2[ASR]1.cif,17,Co,4
2017[CoFe][nan]2[ASR]1.cif,18,Co,5
2017[CoFe][nan]2[ASR]1.cif,19,Co,5
2017[CoFe][nan]2[ASR]1.cif,20,Co,5
2017[CoFe][nan]2[ASR]1.cif,21,Co,5
2017[CoFe][nan]2[ASR]1.cif,22,Co,4
2017[CoFe][nan]2[ASR]1.cif,23,Co,4
2017[CoFe][nan]2[ASR]1.cif,24,Co,4
2017[CoFe][nan]2[ASR]1.cif,25,Co,4
2017[CoFe][nan]2[ASR]1.cif,26,Co,5
2017[CoFe][nan]2[ASR]1.cif,27,Co,5
2017[CoFe][nan]2[ASR]1.cif,28,Co,5
2017[CoFe][nan]2[ASR]1.cif,29,Co,5
2017[CoFe][nan]2[ASR]1.cif,30,Co,4
2017[CoFe][nan]2[ASR]1.cif,31,Co,4
2017[Co][hcb]2[ASR]1.cif,0,Co,3
2017[Co][hcb]2[ASR]1.cif,1,Co,3
2017[Co][hcb]2[ASR]1.cif,2,Co,3
2017[Co][hcb]2[ASR]1.cif,3,Co,3
2017[Co][hcb]2[ASR]1.cif,4,Co,5
2017[Co][hcb]2[ASR]1.cif,5,Co,5
2017[Co][hcb]2[ASR]1.cif,6,Co,5
2017[Co][hcb]2[ASR]1.cif,7,Co,5
2017[Co][hcb]2[ASR]1.cif,8,Co,3
2017[Co][hcb]2[ASR]1.cif,9,Co,3
2017[Co][hcb]2[ASR]1.cif,10,Co,3
2017[Co][hcb]2[ASR]1.cif,11,Co,3
2017[Co][hcb]2[ASR]1.cif,12,Co,5
2017[Co][hcb]2[ASR]1.cif,13,Co,5
2017[Co][hcb]2[ASR]1.cif,14,Co,5
2017[Co][hcb]2[ASR]1.cif,15,Co,5
2017[Co][nan]3[ASR]1.cif,0,Co,5
2017[Co][nan]3[ASR]1.cif,1,Co,5
2017[Co][nan]3[ASR]1.cif,2,Co,5
2017[Co][nan]3[ASR]1.cif,3,Co,5
2017[Co][nan]3[ASR]1.cif,4,Co,5
2017[Co][nan]3[ASR]1.cif,5,Co,5
2017[Co][nan]3[ASR]1.cif,9,Co,5
2017[Co][nan]3[ASR]1.cif,10,Co,5
2017[Co][nan]3[ASR]1.cif,11,Co,5
2017[Co][nan]3[ASR]1.cif,12,Co,5
2017[Co][nan]3[ASR]1.cif,13,Co,5
2017[Co][nan]3[ASR]1.cif,14,Co,5
2017[Co][nan]3[ASR]13.cif,24,Co,4
2017[Co][nan]3[ASR]13.cif,25,Co,4
2017[Co][nan]3[ASR]13.cif,26,Co,4
2017[Co][nan]3[ASR]13.cif,27,Co,4
2017[Co][nan]3[ASR]13.cif,28,Co,4
2017[Co][nan]3[ASR]13.cif,29,Co,4
2017[Co][nan]3[ASR]13.cif,30,Co,4
2017[Co][nan]3[ASR]13.cif,31,Co,4
2017[Co][nan]3[ASR]13.cif,32,Co,4
2017[Co][nan]3[ASR]13.cif,33,Co,4
2017[Co][nan]3[ASR]13.cif,34,Co,4
2017[Co][nan]3[ASR]13.cif,35,Co,4
2017[Co][nan]3[ASR]14.cif,0,Co,5
2017[Co][nan]3[ASR]14.cif,1,Co,5
2017[Co][nan]3[ASR]14.cif,2,Co,5
2017[Co][nan]3[ASR]14.cif,3,Co,5
2017[Co][nan]3[ASR]14.cif,4,Co,5
2017[Co][nan]3[ASR]14.cif,5,Co,5
2017[Co][nan]3[ASR]15.cif,0,Co,5
2017[Co][nan]3[ASR]15.cif,1,Co,5
2017[Co][nan]3[ASR]15.cif,2,Co,5
2017[Co][nan]3[ASR]15.cif,3,Co,5
2017[Co][nan]3[ASR]15.cif,4,Co,5
2017[Co][nan]3[ASR]15.cif,5,Co,5
2017[Co][nan]3[ASR]2.cif,0,Co,5
2017[Co][nan]3[ASR]2.cif,1,Co,5
2017[Co][nan]3[ASR]2.cif,2,Co,5
2017[Co][nan]3[ASR]2.cif,3,Co,5
2017[Co][nan]3[ASR]4.cif,0,Co,4
2017[Co][nan]3[ASR]4.cif,1,Co,4
2017[Co][nan]3[ASR]4.cif,2,Co,5
2017[Co][nan]3[ASR]4.cif,3,Co,5
2017[Co][nan]3[ASR]4.cif,4,Co,4
2017[Co][nan]3[ASR]4.cif,5,Co,4
2017[Co][nan]3[ASR]4.cif,6,Co,4
2017[Co][nan]3[ASR]4.cif,7,Co,4
2017[Co][nan]3[ASR]6.cif,0,Co,5
2017[Co][nan]3[ASR]6.cif,1,Co,5
2017[Co][nan]3[ASR]6.cif,2,Co,5
2017[Co][nan]3[ASR]6.cif,3,Co,5
2017[Co][nan]3[ASR]6.cif,4,Co,5
2017[Co][nan]3[ASR]6.cif,5,Co,5
2017[Co][nan]3[ASR]7.cif,0,Co,5
2017[Co][nan]3[ASR]7.cif,1,Co,5
2017[Co][nan]3[ASR]7.cif,2,Co,5
2017[Co][nan]3[ASR]7.cif,3,Co,5
2017[Co][nan]3[ASR]7.cif,4,Co,5
2017[Co][nan]3[ASR]7.cif,5,Co,5
2017[Co][nan]3[ASR]7.cif,6,Co,5
2017[Co][nan]3[ASR]7.cif,7,Co,5
2017[Co][nan]3[ASR]7.cif,8,Co,5
2017[Co][nan]3[ASR]7.cif,9,Co,5
2017[Co][nan]3[ASR]7.cif,10,Co,5
2017[Co][nan]3[ASR]7.cif,11,Co,5
2017[Co][nan]3[ASR]7.cif,12,Co,5
2017[Co][nan]3[ASR]7.cif,13,Co,5
